nodeName	altName	nodeAttr[nodesPresent, ]
CBWD3	CBWD3	blue
FAM102B	FAM102B	blue
SLC16A14	SLC16A14	blue
FBXL2	FBXL2	blue
PP2D1	PP2D1	blue
TRPC6	TRPC6	blue
NREP	NREP	blue
SAMD5	SAMD5	blue
KMO	KMO	blue
KIAA0825	KIAA0825	blue
NTN4	NTN4	blue
GRIP1	GRIP1	blue
AGMAT	AGMAT	blue
FAM49A	FAM49A	blue
PRKAA2	PRKAA2	blue
LRRTM3	LRRTM3	blue
CCDC158	CCDC158	blue
MAGEE1	MAGEE1	blue
DIRC3	DIRC3	blue
C1orf168	C1orf168	blue
RRH	RRH	blue
CYP3A43	CYP3A43	blue
TENM3	TENM3	blue
RALGPS2	RALGPS2	blue
KIT	KIT	blue
OXCT1	OXCT1	blue
PPP3CA	PPP3CA	blue
TOX	TOX	blue
PRICKLE1	PRICKLE1	blue
ADAMTS5	ADAMTS5	blue
FSIP1	FSIP1	blue
KIAA1456	KIAA1456	blue
GPR151	GPR151	blue
HMGCS1	HMGCS1	blue
SPATA18	SPATA18	blue
SPATA17	SPATA17	blue
SCG3	SCG3	blue
CNGA3	CNGA3	blue
ST6GAL2	ST6GAL2	blue
MDH1	MDH1	blue
USP43	USP43	blue
GABRA2	GABRA2	blue
FBXW7	FBXW7	blue
FAXC	FAXC	blue
RASGRF2	RASGRF2	blue
CENPK	CENPK	blue
CCDC85A	CCDC85A	blue
ITFG1	ITFG1	blue
GNB5	GNB5	blue
LMO3	LMO3	blue
TMEM67	TMEM67	blue
OR2L13	OR2L13	blue
SKA3	SKA3	blue
C2orf73	C2orf73	blue
MYOZ2	MYOZ2	blue
MFSD4	MFSD4	blue
SERPINI1	SERPINI1	blue
RUNDC3B	RUNDC3B	blue
RAB40A	RAB40A	blue
RBM3	RBM3	blue
AC006014.1	AC006014.1	blue
LRIT2	LRIT2	blue
SUSD5	SUSD5	blue
SEMA3A	SEMA3A	blue
CDK5R1	CDK5R1	blue
PARPBP	PARPBP	blue
DEPDC4	DEPDC4	blue
CSRNP3	CSRNP3	blue
DPY19L2	DPY19L2	blue
SMYD2	SMYD2	blue
ALDH1A2	ALDH1A2	blue
INPP5F	INPP5F	blue
KIAA1217	KIAA1217	blue
CSMD1	CSMD1	blue
ATP6V1G2	ATP6V1G2	blue
TRIP13	TRIP13	blue
NTNG1	NTNG1	blue
FAM162B	FAM162B	blue
MTPN	MTPN	blue
CDCA5	CDCA5	blue
NPTN	NPTN	blue
SPAG17	SPAG17	blue
FREM1	FREM1	blue
EMB	EMB	blue
PPP3CB	PPP3CB	blue
AKAP12	AKAP12	blue
STXBP5	STXBP5	blue
AC016722.2	AC016722.2	blue
PCDP1	PCDP1	blue
MACROD2	MACROD2	blue
GPCPD1	GPCPD1	blue
CSMD3	CSMD3	blue
FZD3	FZD3	blue
RARB	RARB	blue
SLC16A6	SLC16A6	blue
TNFRSF11A	TNFRSF11A	blue
RDH12	RDH12	blue
PLAGL1	PLAGL1	blue
NRCAM	NRCAM	blue
BICC1	BICC1	blue
MYO5B	MYO5B	blue
ABRACL	ABRACL	blue
C5orf34	C5orf34	blue
PAM	PAM	blue
ZWILCH	ZWILCH	blue
GPM6A	GPM6A	blue
SLC12A8	SLC12A8	blue
C10orf67	C10orf67	blue
BCAT1	BCAT1	blue
ISM1	ISM1	blue
ACSL6	ACSL6	blue
GPX3	GPX3	blue
RBM11	RBM11	blue
ZNF391	ZNF391	blue
CAPN11	CAPN11	blue
TPTE2	TPTE2	blue
TRUB1	TRUB1	blue
LZTFL1	LZTFL1	blue
DYNLT3	DYNLT3	blue
ZNF257	ZNF257	blue
DNAH9	DNAH9	blue
UBE2T	UBE2T	blue
CTHRC1	CTHRC1	blue
HECW2	HECW2	blue
DDX4	DDX4	blue
PLK4	PLK4	blue
R3HDM1	R3HDM1	blue
TRIM37	TRIM37	blue
LYSMD2	LYSMD2	blue
DNAH14	DNAH14	blue
G3BP2	G3BP2	blue
ZNF382	ZNF382	blue
MUM1L1	MUM1L1	blue
SSX2IP	SSX2IP	blue
MZT1	MZT1	blue
TARBP1	TARBP1	blue
SYS1-DBNDD2	SYS1-DBNDD2	blue
CNTNAP2	CNTNAP2	blue
AGPAT9	AGPAT9	blue
CLRN3	CLRN3	blue
PID1	PID1	blue
FOXP2	FOXP2	blue
FBXL22	FBXL22	blue
TSPAN7	TSPAN7	blue
DHRS2	DHRS2	blue
TIAM2	TIAM2	blue
TMSB4Y	TMSB4Y	blue
CDKN3	CDKN3	blue
TMTC1	TMTC1	blue
PRG4	PRG4	blue
TMEM158	TMEM158	blue
CPNE8	CPNE8	blue
GLUD2	GLUD2	blue
SYNJ1	SYNJ1	blue
RARRES1	RARRES1	blue
GALNTL5	GALNTL5	blue
PLCXD3	PLCXD3	blue
ROPN1B	ROPN1B	blue
FHL2	FHL2	blue
HFM1	HFM1	blue
PLCB4	PLCB4	blue
SYNPO2	SYNPO2	blue
EIF3CL	EIF3CL	blue
GDAP1	GDAP1	blue
DHRS11	DHRS11	blue
CMPK2	CMPK2	blue
DCAF6	DCAF6	blue
TOX3	TOX3	blue
LYRM9	LYRM9	blue
RFTN1	RFTN1	blue
STAMBPL1	STAMBPL1	blue
ARL9	ARL9	blue
ATL1	ATL1	blue
C1D	C1D	blue
SLC8A1	SLC8A1	blue
PPP3R1	PPP3R1	blue
AGAP9	AGAP9	blue
RPGRIP1L	RPGRIP1L	blue
MAD2L1	MAD2L1	blue
DMXL2	DMXL2	blue
MARK1	MARK1	blue
LSM11	LSM11	blue
SLIT2	SLIT2	blue
AP1S3	AP1S3	blue
CISD1	CISD1	blue
PYROXD1	PYROXD1	blue
OTUB2	OTUB2	blue
GRIA3	GRIA3	blue
SPEF2	SPEF2	blue
LANCL3	LANCL3	blue
ARHGAP26	ARHGAP26	blue
MYO1B	MYO1B	blue
BEX1	BEX1	blue
TMEM17	TMEM17	blue
SLC24A5	SLC24A5	blue
GLYATL2	GLYATL2	blue
DDX25	DDX25	blue
ZNF85	ZNF85	blue
CACNA2D1	CACNA2D1	blue
MPPED2	MPPED2	blue
CBWD6	CBWD6	blue
PKIB	PKIB	blue
SLC35G1	SLC35G1	blue
CHAF1B	CHAF1B	blue
TSPYL1	TSPYL1	blue
KCNAB1	KCNAB1	blue
INPP4A	INPP4A	blue
MPP4	MPP4	blue
MTMR7	MTMR7	blue
CELF2	CELF2	blue
DENND1B	DENND1B	blue
ISPD	ISPD	blue
NUDT4	NUDT4	blue
RAB9B	RAB9B	blue
ZFYVE16	ZFYVE16	blue
NEDD4L	NEDD4L	blue
DPT	DPT	blue
TRIM36	TRIM36	blue
ITGBL1	ITGBL1	blue
ACTR3B	ACTR3B	blue
MYO1H	MYO1H	blue
BFSP1	BFSP1	blue
ARHGEF3	ARHGEF3	blue
SATB2	SATB2	blue
