nodeName	altName	nodeAttr[nodesPresent, ]
GPR123	GPR123	turquoise
FILIP1	FILIP1	turquoise
CLMP	CLMP	turquoise
TTC9	TTC9	turquoise
THPO	THPO	turquoise
PNMAL2	PNMAL2	turquoise
KCNMA1	KCNMA1	turquoise
ZC2HC1A	ZC2HC1A	turquoise
OR8S1	OR8S1	turquoise
ZSCAN1	ZSCAN1	turquoise
IQSEC2	IQSEC2	turquoise
MSH5	MSH5	turquoise
TBC1D30	TBC1D30	turquoise
SLC25A22	SLC25A22	turquoise
ATCAY	ATCAY	turquoise
GRAMD1B	GRAMD1B	turquoise
LINGO1	LINGO1	turquoise
CRYBB1	CRYBB1	turquoise
LUZP1	LUZP1	turquoise
CHRDL1	CHRDL1	turquoise
LZTS1	LZTS1	turquoise
AHNAK2	AHNAK2	turquoise
LIMK1	LIMK1	turquoise
CTD-2616J11.11	CTD-2616J11.11	turquoise
TTC9B	TTC9B	turquoise
KCNC3	KCNC3	turquoise
PRR22	PRR22	turquoise
KRTAP5-1	KRTAP5-1	turquoise
ANXA6	ANXA6	turquoise
WDR86	WDR86	turquoise
CAPN14	CAPN14	turquoise
TTC39A	TTC39A	turquoise
PGPEP1L	PGPEP1L	turquoise
HBQ1	HBQ1	turquoise
KLF8	KLF8	turquoise
LRRC4	LRRC4	turquoise
TUBA8	TUBA8	turquoise
STX1B	STX1B	turquoise
PRDM12	PRDM12	turquoise
RGS14	RGS14	turquoise
BAI1	BAI1	turquoise
ADAMTS16	ADAMTS16	turquoise
GCKR	GCKR	turquoise
SOHLH2	SOHLH2	turquoise
C1QTNF4	C1QTNF4	turquoise
KCNJ12	KCNJ12	turquoise
PHOSPHO1	PHOSPHO1	turquoise
SPDYE2	SPDYE2	turquoise
DCHS2	DCHS2	turquoise
BSPRY	BSPRY	turquoise
C2orf16	C2orf16	turquoise
CLDN4	CLDN4	turquoise
KCNQ4	KCNQ4	turquoise
OGDHL	OGDHL	turquoise
PDXP	PDXP	turquoise
ACE	ACE	turquoise
MROH1	MROH1	turquoise
NR1I2	NR1I2	turquoise
NCS1	NCS1	turquoise
GRM4	GRM4	turquoise
HAS1	HAS1	turquoise
ZFR2	ZFR2	turquoise
RAB17	RAB17	turquoise
CITED1	CITED1	turquoise
SNTG1	SNTG1	turquoise
SDC1	SDC1	turquoise
CNIH2	CNIH2	turquoise
