"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"blue","GO:1903034","regulation of response to wounding","32/758","77/4119",0.415584415584416,2.25830106568893,5.29267577326703,1.61938077476759e-06,3.61069674683664e-05,2.69438566939259e-05,"ANGPT1/ANGPT2/ANO6/ANXA1/ANXA2/C1QTNF1/CAV1/CD109/DDR2/EDN1/EMILIN1/EMILIN2/F3/FGF2/FOXC2/IL33/KLF4/MMRN1/NOS3/PLAT/PLAU/PLAUR/RREB1/SERPINE1/SERPING1/SMOC2/TBXA2R/TFPI/THBD/THBS1/TNFAIP3/TNFRSF12A",32
"blue","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","18/758","32/4119",0.5625,3.05664577836412,5.54594663657414,1.70755229710236e-06,3.78288508896522e-05,2.82287660452144e-05,"BAG3/BMPR1B/CFLAR/FAS/HGF/ICAM1/ITPRIP/LGALS3/NGF/NOS3/SERPINE1/SP100/THBS1/TNFAIP3/TNFRSF10A/TNFRSF10B/TNFRSF10C/TNFRSF1A",18
"blue","GO:0030193","regulation of blood coagulation","20/758","38/4119",0.526315789473684,2.8600194417442,5.4697755086959,1.85093562614001e-06,4.03234111633981e-05,3.00902647875017e-05,"ANGPT1/ANGPT2/ANO6/ANXA2/C1QTNF1/CAV1/EDN1/EMILIN1/EMILIN2/F3/NOS3/PLAT/PLAU/PLAUR/SERPINE1/SERPING1/TBXA2R/TFPI/THBD/THBS1",20
"blue","GO:0045669","positive regulation of osteoblast differentiation","20/758","38/4119",0.526315789473684,2.8600194417442,5.4697755086959,1.85093562614001e-06,4.03234111633981e-05,3.00902647875017e-05,"BMP4/BMP6/BMPR1B/CEBPB/CEBPD/CLIC1/DDR2/FGF2/GDPD2/HGF/IFITM1/IL6/IL6R/JAG1/LTF/MSX2/NPNT/VEGFA/WWTR1/YAP1",20
"blue","GO:0061138","morphogenesis of a branching epithelium","38/758","99/4119",0.383838383838384,2.08579195650436,5.19271764720657,1.85515693720495e-06,4.03234111633981e-05,3.00902647875017e-05,"ADM/BMP4/COL4A1/DLL4/EDN1/EDNRA/ENG/EPHA2/EYA1/FGF2/FOXC2/FOXF1/GLI2/HGF/HS3ST3B1/KDR/LAMA5/LEF1/MMP14/MSX2/MYC/NFATC4/NPNT/PGR/RDH10/SIX1/SIX4/SNAI2/SOCS3/ST14/TBX2/TBX3/TGFBR2/TGM2/TIE1/VEGFA/WNT6/YAP1",38
"blue","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","33/758","81/4119",0.407407407407407,2.21386690120199,5.23930811612413,1.90084953080819e-06,4.1058349865457e-05,3.06386930952637e-05,"AJUBA/APOL3/BST2/CARD10/CARD16/CASP1/CASP7/CAV1/CFLAR/EDN1/EDNRA/FLNA/GJA1/IL1R1/IRAK3/LTBR/LTF/MYD88/NEK6/NOD2/REL/RHOC/ROR1/S100A4/SECTM1/TLR4/TNFRSF10B/TNFRSF1A/TRAF3IP2/TRIM22/TRIM38/TRIM5/VEGFA",33
"blue","GO:0097190","apoptotic signaling pathway","60/758","185/4119",0.324324324324324,1.76239035869643,5.03836468970346,1.92984010504718e-06,4.14256360437457e-05,3.09127705613965e-05,"ACSL5/BAG3/BCL2A1/BCL3/BMP4/BMPR1B/CASP4/CAV1/CDKN1A/CEBPB/CFLAR/CYP1B1/EPHA2/EYA1/EYA2/FAS/FGF2/HGF/HIC1/HYAL2/ICAM1/IER3/IFI16/IL20RA/IL33/IL6R/INHBB/ITPRIP/KLF4/KRT18/LGALS3/LTBR/MMP2/MSX1/MUC1/MYC/NFATC4/NFKBIZ/NGF/NOS3/PDE3A/PERP/PLAUR/S100A8/S100A9/SERPINE1/SLFN12/SNAI2/SP100/TGFB2/THBS1/TLR4/TNFAIP3/TNFRSF10A/TNFRSF10B/TNFRSF10C/TNFRSF12A/TNFRSF1A/YAP1/YBX3",60
"blue","GO:0002064","epithelial cell development","36/758","92/4119",0.391304347826087,2.12636228060112,5.18829563921449,2.03966592613065e-06,4.35128730907871e-05,3.24703152632884e-05,"ACTA2/B4GALT1/BMP4/BMP6/CDH5/CLDN5/DACT2/EDNRA/EPAS1/EPHA2/F11R/FLNA/FOSL2/FOXC2/GATA2/GPR4/ICAM1/ID1/JAG1/KDR/LAMB2/MYD88/NKX6-1/NOTCH2/PALLD/PGR/RAB13/S1PR3/SIX3/SOX18/ST14/STC1/TNFRSF1A/VEGFA/VIM/YAP1",36
"blue","GO:0051093","negative regulation of developmental process","97/758","344/4119",0.281976744186047,1.53227204393447,4.89663708852998,2.13969524397624e-06,4.53667899581711e-05,3.38537510348194e-05,"ACVRL1/ADAMTS1/ADAMTS9/ADRB2/ANGPT2/ANXA1/ASPN/BCL6/BMP4/BTG2/CAV1/CDKN1A/CFLAR/CLDN5/COL4A2/COL4A3/COL5A1/CXCL10/DCN/ECSCR/EFEMP1/EGFR/EMILIN1/EPHA2/ERBB2/FBLN5/FGL2/FOXC1/FOXC2/FZD7/GADD45A/GATA2/GDF15/GPR4/HES1/HHEX/ID1/ID3/ID4/IGF2/IL4R/IL6/INHBE/IRF1/JAG1/KLF2/KLF4/LAG3/LEF1/LTF/LYN/MSX1/MSX2/MYC/MYOCD/NFATC4/NFKBIA/NKX6-1/NOS3/NOTCH3/NPR1/NR2E1/PLAC8/RANBP3L/RBPMS2/RUNX3/S1PR3/SEMA3F/SERPINE1/SIX3/SIX4/SMAD6/SNAI2/SOCS1/SPARC/SRGN/STC2/TBX1/TBX2/TBX3/TGFB1I1/TGFB2/THBS1/TIE1/TLR4/TMEM176A/TNFRSF11B/TSKU/TWIST1/VASN/VEGFA/VEGFC/WWTR1/YAP1/YBX3/ZFP36/ZFP36L1",97
"blue","GO:0001935","endothelial cell proliferation","28/758","64/4119",0.4375,2.37739116094987,5.27345649028049,2.15315396094791e-06,4.53737810307072e-05,3.3858967935317e-05,"ACVRL1/ANG/BMP4/BMP6/CAV1/CAV2/CCL2/CD34/COL4A3/COL8A1/DLL4/ENG/EPHA2/F3/FGF2/FLT1/FLT4/GATA2/IGF2/KDR/LRG1/MMP14/MMRN2/NR2F2/SPARC/THBS1/TIE1/VEGFA",28
"blue","GO:0071222","cellular response to lipopolysaccharide","32/758","78/4119",0.41025641025641,2.22934848792369,5.20500804656204,2.273435356815e-06,4.76181369281979e-05,3.55337583680814e-05,"ARID5A/AXL/BMP6/CARD16/CASP1/CASP7/CCL2/CEBPB/CSF3/CXCL10/CXCL5/GBP2/GBP3/GBP5/IL6/IRAK3/LTF/LY96/LYN/MYD88/NFKBIA/NFKBIZ/NOD2/NOS3/PLSCR4/SERPINE1/TBXA2R/TLR4/TNFAIP3/TRIM5/VIM/ZFP36",32
"blue","GO:0001945","lymph vessel development","13/758","19/4119",0.684210526315789,3.71802527426746,5.6387375427872,2.2936920223838e-06,4.77530098154121e-05,3.56344036451509e-05,"ACVRL1/EPHA2/FGF2/FLT4/FOXC1/FOXC2/KDR/NR2F2/SOX18/TBX1/TIE1/VEGFA/VEGFC",13
"blue","GO:0002237","response to molecule of bacterial origin","49/758","142/4119",0.345070422535211,1.87512542272102,5.03941581833672,2.44357766897084e-06,5.05688887662468e-05,3.7735677837873e-05,"ARID5A/AXL/BMP6/CARD16/CASP1/CASP7/CCL2/CEBPB/CSF3/CXCL10/CXCL2/CXCL5/EDN1/FOS/FOSL2/GBP2/GBP3/GBP5/GJB6/IL6/IRAK3/LCN10/LOXL1/LTF/LY96/LYN/MYD88/NFKB2/NFKBIA/NFKBIZ/NOD2/NOS3/NQO1/PLSCR4/PTGIR/S100A14/S100A8/SELE/SERPINE1/SLPI/SMAD6/TBXA2R/THBD/TLR4/TNFAIP3/TRIM5/VCAM1/VIM/ZFP36",49
"blue","GO:0045667","regulation of osteoblast differentiation","27/758","61/4119",0.442622950819672,2.40522946494226,5.250487893287,2.48917131602547e-06,5.12058099296669e-05,3.82109631846016e-05,"BMP4/BMP6/BMPR1B/CEBPB/CEBPD/CLIC1/DDR2/FGF2/GDPD2/HGF/ID1/ID3/IFITM1/IL6/IL6R/JAG1/LTF/MSX2/NPNT/RANBP3L/SMAD6/SNAI2/TWIST1/VEGFA/VEGFC/WWTR1/YAP1",27
"blue","GO:0033554","cellular response to stress","101/758","364/4119",0.277472527472527,1.50779596393053,4.81812966563062,2.88862722492829e-06,5.90715721263443e-05,4.40805773969126e-05,"ABCC9/ACER2/AJUBA/AKR1C3/ANG/BAG3/BATF2/BCL2A1/BCL3/BCL6/BTG2/CASP1/CASP4/CAV1/CDC45/CDK2/CDKN1A/CEBPB/CEBPD/CFLAR/CXCL10/CYP1B1/DDR2/DSC2/DTX3L/EDN1/EDNRA/EGFR/EPAS1/EPHA2/EYA1/EYA2/FAS/FBLN5/FOLR1/FOS/FOSL1/GADD45A/GDF15/GPX8/HGF/HIC1/HILPDA/HSPA6/IER3/IFI16/IL6/INHBB/IRF7/JUNB/KLF2/KLF4/LAMB2/LYN/MGST1/MICA/MMP14/MMP2/MNDA/MSX1/MUC1/MYC/NEDD4/NEK6/NFATC4/NFKBIA/NOD2/NOS3/NQO1/PARP9/PCK1/PCSK9/PIM1/PLIN2/PRELP/PRKCH/RNF152/SLC2A4/SLC52A3/SLC7A11/SLFN11/SNAI2/SOD3/SP100/STC1/STC2/TBX2/TBX3/TGFB2/THBS1/TLR4/TNFAIP3/TNFRSF10B/TNFRSF1A/TRIM21/TWIST1/VASN/VEGFA/YAP1/YBX3/ZFP36L1",101
"blue","GO:0002831","regulation of response to biotic stimulus","57/758","175/4119",0.325714285714286,1.7699434602337,4.94257107708147,3.02853493486133e-06,6.15683337345927e-05,4.59437188260698e-05,"APOBEC3F/BMP6/CARD16/CASP1/CASP4/CAV1/CFH/CLEC4E/DDX60/DTX3L/EMILIN1/EMILIN2/FGL2/FGR/FOSL1/GBP2/GBP5/GSDMD/HLA-B/HLA-E/IFI16/IFI35/IL15/IRAK3/IRF1/IRF7/KLRD1/LAG3/LATS2/LTF/LY96/LYN/MICA/MICB/MMRN2/MNDA/MYD88/NFKBIA/NFKBIZ/NOD2/OAS3/PARP9/PIM1/PLA2G5/PLSCR1/RAB13/S100A14/S100A8/S100A9/SERPING1/TLR4/TNFAIP3/TRAF3IP2/TRIM21/TRIM22/TRIM38/TRIM5",57
"blue","GO:0035904","aorta development","18/758","33/4119",0.545454545454545,2.96402014871672,5.37894675572766,3.11825272835976e-06,6.25974685509838e-05,4.67116830987787e-05,"ACVRL1/ADAMTS9/COL3A1/DLL4/EDNRA/ENG/EYA1/FKBP10/HES1/JAG1/LOXL1/PDGFRB/SIX1/SMAD6/TBX1/TBX2/TGFB2/TGFBR2",18
"blue","GO:0001503","ossification","54/758","163/4119",0.331288343558282,1.80023309645985,4.9502335317795,3.12039402518553e-06,6.25974685509838e-05,4.67116830987787e-05,"ADRB2/ANO6/ASPN/BMP4/BMP6/BMPR1B/CEBPB/CEBPD/CLIC1/COL1A1/COL1A2/DDR2/EGFR/EPHA2/FGF2/FGR/FOSL2/FOXC1/FOXC2/GDPD2/GLI2/HGF/ID1/ID3/ID4/IFITM1/IGF2/IGFBP3/IL6/IL6R/JAG1/JUNB/LEF1/LTF/MGP/MMP14/MMP2/MSX2/NPNT/PDLIM7/PHEX/RANBP3L/RUNX3/S1PR1/SMAD6/SNAI2/SRGN/STC1/TFAP2A/TWIST1/VEGFA/VEGFC/WWTR1/YAP1",54
"blue","GO:0030199","collagen fibril organization","20/758","39/4119",0.512820512820513,2.78668560990461,5.3234585794058,3.15160865968495e-06,6.25974685509838e-05,4.67116830987787e-05,"AEBP1/ANXA2/COL14A1/COL1A1/COL1A2/COL3A1/COL5A1/CYP1B1/DDR2/EMILIN1/FKBP10/FMOD/FOXC1/FOXC2/LOXL1/LOXL4/LUM/SERPINH1/TGFB2/TNXB",20
"blue","GO:1900046","regulation of hemostasis","20/758","39/4119",0.512820512820513,2.78668560990461,5.3234585794058,3.15160865968495e-06,6.25974685509838e-05,4.67116830987787e-05,"ANGPT1/ANGPT2/ANO6/ANXA2/C1QTNF1/CAV1/EDN1/EMILIN1/EMILIN2/F3/NOS3/PLAT/PLAU/PLAUR/SERPINE1/SERPING1/TBXA2R/TFPI/THBD/THBS1",20
"blue","GO:1903900","regulation of viral life cycle","19/758","36/4119",0.527777777777778,2.86796394019349,5.34531823740637,3.19040840975623e-06,6.3006008366386e-05,4.70165449858813e-05,"APOBEC3D/APOBEC3F/AXL/BST2/CD209/CH25H/IFI16/IFITM1/IFITM2/IFITM3/IL32/LTF/OAS2/OAS3/PLSCR1/SLPI/TRIM21/TRIM38/TRIM5",19
"blue","GO:0001569","branching involved in blood vessel morphogenesis","12/758","17/4119",0.705882352941177,3.83579078069222,5.56345188773795,3.47856245784623e-06,6.83063173540714e-05,5.09717585031295e-05,"COL4A1/DLL4/EDN1/EDNRA/ENG/FGF2/FOXC2/KDR/LEF1/NFATC4/TGFBR2/VEGFA",12
"blue","GO:0001936","regulation of endothelial cell proliferation","24/758","52/4119",0.461538461538462,2.50801704891415,5.19654096007143,3.6745838756478e-06,7.17478071990892e-05,5.35398780573125e-05,"ACVRL1/ANG/BMP4/BMP6/CAV1/CAV2/CCL2/COL4A3/DLL4/ENG/F3/FGF2/FLT1/FLT4/GATA2/IGF2/KDR/LRG1/MMRN2/NR2F2/SPARC/THBS1/TIE1/VEGFA",24
"blue","GO:0048704","embryonic skeletal system morphogenesis","15/758","25/4119",0.6,3.26042216358839,5.38305924769508,4.29322590533157e-06,8.2890439825843e-05,6.18547689977203e-05,"ALX4/BMP4/EYA1/FOXC2/HYAL1/MDFI/MMP14/RDH10/SIX1/SIX4/TBX1/TBX15/TFAP2A/TGFBR2/TWIST1",15
"blue","GO:1904888","cranial skeletal system development","15/758","25/4119",0.6,3.26042216358839,5.38305924769508,4.29322590533157e-06,8.2890439825843e-05,6.18547689977203e-05,"BMP4/EDNRA/FOXC2/IRF6/MMP14/MSX2/RDH10/SIX1/SIX4/TBX1/TBX15/TFAP2A/TGFB2/TGFBR2/TWIST1",15
"blue","GO:0031349","positive regulation of defense response","58/758","181/4119",0.320441988950276,1.74129360486304,4.84323121560134,4.43613173515347e-06,8.51737293149467e-05,6.35586125796842e-05,"ADORA2B/C2CD4B/CASP1/CASP4/CAV1/CEBPB/CLEC4E/DDX60/EMILIN1/EMILIN2/FOSL1/GBP1/GBP2/GBP3/GBP5/GNA14/GPR4/GSDMD/HLA-E/HYAL2/IFI16/IFI35/IL15/IL1RL1/IL33/IL6/IRAK3/IRF1/IRF7/KLRD1/LAG3/LATS2/LPL/LTF/LY96/LYN/MAP3K8/MMRN2/MNDA/MYD88/NFKBIA/NFKBIZ/NOD2/OAS3/OSMR/PARP9/PLA2G5/PLSCR1/PTGER4/RAB13/S100A14/S100A8/S100A9/SERPINE1/TLR4/TNFAIP3/TNFRSF1A/TRIM5",58
"blue","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","11/758","15/4119",0.733333333333333,3.98496042216359,5.49951066196393,5.09083762810207e-06,9.72040599045345e-05,7.25359243317828e-05,"BTN2A2/CCL2/CDK2/CDKN1A/FAM107A/GPNMB/KANK2/KLF4/MUC1/SLFN11/WEE1",11
"blue","GO:0071496","cellular response to external stimulus","19/758","37/4119",0.513513513513513,2.79045140126934,5.19481895937544,5.44230683716632e-06,0.000103344024336521,7.7117708218956e-05,"ATP1A2/BAG3/BMP6/CASP1/CDA/CNN2/COL1A1/F11R/FAS/FGF2/GADD45A/IRF1/LTBR/MYD88/PTGER4/TLR4/TNFRSF10A/TNFRSF10B/TNFRSF1A",19
"blue","GO:0060348","bone development","34/758","88/4119",0.386363636363636,2.09951427200768,4.95084495411349,5.49026311667173e-06,0.000103684969023046,7.73721290528947e-05,"ANXA2/BGN/BMP4/BMP6/BMPR1B/BNC2/COL1A1/COL27A1/COL3A1/DDR2/EVC/FBLN5/FOSL2/FOXC1/GJA1/KDR/LEPR/LTF/MMP14/MSX1/MSX2/NOTCH2/OGN/PHEX/PTGER4/RANBP3L/SERPINH1/SFRP4/STC1/TFAP2A/TGFBR2/TGM2/TSKU/TWIST1",34
"blue","GO:0008284","positive regulation of cell population proliferation","97/758","351/4119",0.276353276353276,1.50171391200415,4.66656986952854,5.65709039341359e-06,0.000106218771406711,7.92629111678977e-05,"ACER2/ACVRL1/ADAMTS1/ADM/AKR1C3/ANG/ANXA1/B4GALT1/BCL6/BMP4/BMP6/BST2/CAV2/CD209/CD248/CDK2/CDKN1A/CFLAR/CLDN5/CRLF1/CSF3/CXCL10/CXCL5/DDR2/DLL4/EDN1/EGFR/EMP2/ERBB2/EYA1/F3/FBLN1/FBLN5/FGF2/FLNA/FLT1/FLT4/FN1/FOSL1/FOSL2/FOXF1/FZD7/GATA2/GHRHR/GJA1/HES1/HILPDA/HLA-E/ID4/IGF2/IL15/IL6/IL6R/KDR/LEF1/LEPR/LRG1/LTF/LYN/MMP2/MYC/MYD88/MYOCD/NOD2/NOTCH2/NOTCH3/NR2E1/OSMR/PBXIP1/PDGFRB/PGF/PIM1/PLAC8/PNP/PRKCH/RBPMS2/RREB1/S1PR1/S1PR3/SIX1/TBX1/TBX2/TBX3/TGFB2/TGFBR2/TGFBR3/TGIF1/THBS1/TIMP1/TLR4/TNFAIP3/TNXB/VCAM1/VEGFA/VEGFC/WWTR1/YAP1",97
"blue","GO:0043122","regulation of canonical NF-kappaB signal transduction","38/758","103/4119",0.368932038834951,2.00479032712555,4.90389004161954,5.68590066847266e-06,0.000106218771406711,7.92629111678977e-05,"AJUBA/ANGPT1/APOL3/BST2/CARD10/CARD16/CASP1/CASP7/CAV1/CFLAR/EDN1/EDNRA/FLNA/GJA1/IL1R1/IRAK3/KLF4/LTBR/LTF/MYD88/NEK6/NFKBIA/NOD2/REL/RHOC/ROR1/S100A4/SECTM1/TGFBR3/TLR4/TNFAIP3/TNFRSF10B/TNFRSF1A/TRAF3IP2/TRIM22/TRIM38/TRIM5/VEGFA",38
"blue","GO:0009968","negative regulation of signal transduction","115/758","433/4119",0.265588914549654,1.44321997233512,4.62944706706962,5.77340826897855e-06,0.00010727365041715,8.00500863553902e-05,"ADM/ADRB2/AJUBA/ANGPT1/ARHGAP29/ARHGAP42/ARRDC3/ASPN/BCL3/BCL6/BMP4/BTN2A2/CARD16/CAV1/CAV2/CD109/CFLAR/CISH/DACT2/DCN/DLL4/DUSP1/DUSP5/EDN1/EGFR/EMILIN1/ENG/EYA1/EYA2/FBLN1/FGF2/GATA2/GBP1/GDF15/GPRC5A/HEYL/HGF/HHEX/HIC1/HTRA3/HYAL2/ICAM1/IER3/IFI16/IFI35/IGFBP3/IGFBP4/IL6/IRAK3/ITGA1/ITPRIP/KANK2/KLF4/LATS2/LFNG/LGALS3/LRRC32/LTBP1/LTF/LYN/MDFI/MECOM/MMP14/MMRN1/MMRN2/MUC1/MYC/MYOCD/NEDD4/NFATC4/NFKBIA/NOD2/NOS3/NR2F2/NXN/OAS3/PCK1/PDE3A/PDE5A/PIM1/PLAUR/PTGIR/RBPMS2/RFX4/RGS16/RGS20/RNF152/RNF43/SERPINE1/SFRP4/SHISA3/SIX3/SLC2A10/SMAD6/SNAI2/SOCS1/SOCS3/SOX17/TBX18/TGFB2/TGFBR3/TGIF1/THBS1/TLR4/TNFAIP3/TNFRSF11B/TRAF3IP2/TSKU/TWIST1/VASN/WTIP/WWTR1/YAP1/YBX3/ZNF366",115
"blue","GO:0048754","branching morphogenesis of an epithelial tube","32/758","81/4119",0.395061728395062,2.14678002540799,4.94974686975942,5.97595583823489e-06,0.000110443333566523,8.24153774482155e-05,"BMP4/COL4A1/DLL4/EDN1/EDNRA/ENG/EPHA2/EYA1/FGF2/FOXC2/FOXF1/GLI2/HS3ST3B1/KDR/LAMA5/LEF1/MMP14/MSX2/MYC/NFATC4/NPNT/PGR/RDH10/SIX1/SIX4/TBX2/TBX3/TGFBR2/TIE1/VEGFA/WNT6/YAP1",32
"blue","GO:0001649","osteoblast differentiation","36/758","96/4119",0.375,2.03776385224274,4.88542844902495,6.52381394333896e-06,0.000119927132915848,8.94924085172477e-05,"BMP4/BMP6/BMPR1B/CEBPB/CEBPD/CLIC1/COL1A1/DDR2/EPHA2/FGF2/FOSL2/GDPD2/GLI2/HGF/ID1/ID3/ID4/IFITM1/IGF2/IGFBP3/IL6/IL6R/JAG1/JUNB/LEF1/LTF/MSX2/NPNT/RANBP3L/SMAD6/SNAI2/TWIST1/VEGFA/VEGFC/WWTR1/YAP1",36
"blue","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","37/758","100/4119",0.37,2.01059366754617,4.85804000950693,6.98990938637905e-06,0.00012781548592236,9.53788805158935e-05,"ACVRL1/ASPN/BMP4/BMP6/CAV1/CAV2/CD109/CDH5/DACT2/EMILIN1/ENG/FOLR1/FSTL1/GDF15/HES1/HTRA3/ITGA8/KDR/LATS2/LRG1/LRRC32/LTBP1/MSX1/MSX2/MYOCD/NOTCH2/NPNT/RBPMS2/SFRP4/SLC2A10/SMAD6/TGFB1I1/TGFB2/TGFBR2/TGFBR3/THBS1/VASN",37
"blue","GO:0007517","muscle organ development","48/758","143/4119",0.335664335664336,1.82401239921029,4.76235861271694,7.4591929830535e-06,0.000135678794470699,0.000101246663758898,"ABCC9/ALX4/BMP4/BTG2/CAV1/CAV2/CFLAR/COL3A1/COL6A3/CXCL10/DES/DLL4/DSP/EDNRA/ENG/EVC/FGFRL1/FOS/FOXC1/FOXC2/FOXL2/FZD2/HEYL/ID3/IGF2/JPH2/LAMA5/LEF1/MAFF/MEOX2/MSX1/MYC/MYOCD/NR2F2/S1PR1/SGCA/SIX1/SIX4/SVIL/TAGLN/TBX1/TEAD4/TGFB2/TGFBR3/TWIST1/VAMP5/YBX3/ZBTB42",48
"blue","GO:0019058","viral life cycle","32/758","82/4119",0.390243902439024,2.1205997811957,4.86711494042672,8.11511416852873e-06,0.000146836830190761,0.000109573048844835,"ANPEP/APOBEC3D/APOBEC3F/AXL/BST2/CAV1/CAV2/CCL2/CD209/CH25H/EGFR/EPHA2/F11R/GBP2/GBP5/HYAL2/ICAM1/IFI16/IFITM1/IFITM2/IFITM3/IL32/ITGA5/LTF/NEDD4/OAS2/OAS3/PLSCR1/SLPI/TRIM21/TRIM38/TRIM5",32
"blue","GO:0043537","negative regulation of blood vessel endothelial cell migration","12/758","18/4119",0.666666666666667,3.62269129287599,5.29519624441316,8.69504518015583e-06,0.000155699876386625,0.000116186859511218,"ACVRL1/ANGPT2/CARD10/DLL4/FGF2/GADD45A/KLF4/MEOX2/MMRN1/MMRN2/TBXA2R/THBS1",12
"blue","GO:0050820","positive regulation of coagulation","12/758","18/4119",0.666666666666667,3.62269129287599,5.29519624441316,8.69504518015583e-06,0.000155699876386625,0.000116186859511218,"ANGPT1/ANGPT2/ANO6/EMILIN1/EMILIN2/F3/PLAT/PLAU/SERPINE1/TBXA2R/THBD/THBS1",12
"blue","GO:0035988","chondrocyte proliferation","9/758","11/4119",0.818181818181818,4.44603022307508,5.43430143870302,8.95162489081914e-06,0.000159468121766345,0.000118998811625105,"BMPR1B/DDR2/FOSL2/LEF1/LTF/MMP14/PBXIP1/SLC26A2/STC1",9
"blue","GO:0061614","miRNA transcription","17/758","32/4119",0.53125,2.88683212401055,5.08802749701497,9.48829813050184e-06,0.000167303869076604,0.000124846028032919,"BMP4/EGFR/FGF2/FOS/FOSL1/GATA2/IL6/KLF4/MYC/MYOCD/NFATC4/NOTCH2/NOTCH3/SMAD6/TGFB2/TWIST1/VEGFA",17
"blue","GO:1902893","regulation of miRNA transcription","17/758","32/4119",0.53125,2.88683212401055,5.08802749701497,9.48829813050184e-06,0.000167303869076604,0.000124846028032919,"BMP4/EGFR/FGF2/FOS/FOSL1/GATA2/IL6/KLF4/MYC/MYOCD/NFATC4/NOTCH2/NOTCH3/SMAD6/TGFB2/TWIST1/VEGFA",17
"blue","GO:0001704","formation of primary germ layer","22/758","48/4119",0.458333333333333,2.49060026385224,4.93258728390753,1.07937882924076e-05,0.000189357016947008,0.000141302598538063,"BMP4/COL4A2/COL5A1/COL8A1/DUSP1/DUSP5/EPHA2/EYA1/EYA2/FN1/FOXC1/FOXC2/FOXF1/FZD7/GJA1/ITGA5/ITGA8/KLF4/LEF1/MMP14/MMP2/SOX17",22
"blue","GO:0003203","endocardial cushion morphogenesis","13/758","21/4119",0.619047619047619,3.36392762909913,5.15705026796303,1.19221815176013e-05,0.000207053191064391,0.000154507894160501,"ACVRL1/ENG/HEYL/MSX1/MSX2/NOS3/SNAI2/TBX2/TBX3/TGFB2/TGFBR2/TMEM100/TWIST1",13
"blue","GO:0034612","response to tumor necrosis factor","30/758","76/4119",0.394736842105263,2.14501458130815,4.78420147340366,1.1922333628997e-05,0.000207053191064391,0.000154507894160501,"CARD16/CASP1/CASP4/CCL2/CHI3L1/COL1A1/EDN1/FAS/FOS/GBP1/GBP2/GBP3/HES1/HYAL1/HYAL2/KLF2/KRT18/NFKBIA/NPNT/SELE/SLC2A4/THBS1/TNFAIP3/TNFRSF11B/TNFRSF1A/TRAF3IP2/VCAM1/YBX3/ZFP36/ZFP36L1",30
"blue","GO:0001763","morphogenesis of a branching structure","38/758","106/4119",0.358490566037736,1.94805097824464,4.69562667577745,1.24128930112757e-05,0.000213427652969994,0.000159264665502097,"ADM/BMP4/COL4A1/DLL4/EDN1/EDNRA/ENG/EPHA2/EYA1/FGF2/FOXC2/FOXF1/GLI2/HGF/HS3ST3B1/KDR/LAMA5/LEF1/MMP14/MSX2/MYC/NFATC4/NPNT/PGR/RDH10/SIX1/SIX4/SNAI2/SOCS3/ST14/TBX2/TBX3/TGFBR2/TGM2/TIE1/VEGFA/WNT6/YAP1",38
"blue","GO:0048762","mesenchymal cell differentiation","38/758","106/4119",0.358490566037736,1.94805097824464,4.69562667577745,1.24128930112757e-05,0.000213427652969994,0.000159264665502097,"BMP4/COL1A1/EDN1/EDNRA/EMP2/ENG/FN1/FOLR1/FOXC1/FOXC2/HES1/HEYL/HGF/IL6/JAG1/LAMA5/LEF1/LRG1/MSX1/MSX2/RANBP3L/RDH10/S100A4/SEMA3F/SIX1/SNAI2/TBX1/TBX3/TGFB1I1/TGFB2/TGFBR2/TGFBR3/TMEM100/TNXB/TWIST1/VASN/VEGFA/WWTR1",38
"blue","GO:0001837","epithelial to mesenchymal transition","28/758","69/4119",0.405797101449275,2.20511643914191,4.79368576962089,1.25925438482059e-05,0.000215444710591087,0.000160769840688403,"BMP4/COL1A1/EDN1/EDNRA/EMP2/ENG/FOXC1/HEYL/HGF/IL6/JAG1/LEF1/LRG1/MSX1/MSX2/S100A4/SNAI2/TBX3/TGFB1I1/TGFB2/TGFBR2/TGFBR3/TMEM100/TNXB/TWIST1/VASN/VEGFA/WWTR1",28
